,Show,EpId,ClipId,Start,Stop,Prolongation,Block,Interjection,NoStutteredWords,Repetition,Non-Disfluency,Labels,Audio_name
26583,WomenWhoStutter,90,35,44825600,44873600,0,0,1,0,0,0,Interjection,WomenWhoStutter_90_35.wav
26584,WomenWhoStutter,90,36,5060160,5108160,0,0,0,0,1,0,Repetition,WomenWhoStutter_90_36.wav
26585,WomenWhoStutter,90,37,48748160,48796160,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_90_37.wav
26586,WomenWhoStutter,90,38,49146240,49194240,0,0,0,0,1,0,Repetition,WomenWhoStutter_90_38.wav
26587,WomenWhoStutter,90,39,49963040,50011040,0,0,0,0,1,0,Repetition,WomenWhoStutter_90_39.wav
26588,WomenWhoStutter,91,0,718560,766560,0,0,0,0,1,0,Repetition,WomenWhoStutter_91_0.wav
26589,WomenWhoStutter,91,1,41930560,41978560,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_1.wav
26590,WomenWhoStutter,91,2,42044160,42092160,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_2.wav
26591,WomenWhoStutter,91,3,42902400,42950400,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_3.wav
26592,WomenWhoStutter,91,4,45513120,45561120,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_4.wav
26593,WomenWhoStutter,91,5,46630720,46678720,0,0,0,0,1,0,Repetition,WomenWhoStutter_91_5.wav
26594,WomenWhoStutter,91,6,6085760,6133760,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_6.wav
26595,WomenWhoStutter,91,7,7947840,7995840,0,0,0,0,1,0,Repetition,WomenWhoStutter_91_7.wav
26596,WomenWhoStutter,91,8,8407680,8455680,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_8.wav
26597,WomenWhoStutter,91,9,8557440,8605440,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_9.wav
26598,WomenWhoStutter,91,10,8880800,8928800,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_10.wav
26599,WomenWhoStutter,91,11,9917120,9965120,0,0,0,0,1,0,Repetition,WomenWhoStutter_91_11.wav
26600,WomenWhoStutter,91,12,847840,895840,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_12.wav
26601,WomenWhoStutter,91,13,10596640,10644640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_13.wav
26602,WomenWhoStutter,91,14,10949120,10997120,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_91_14.wav
26603,WomenWhoStutter,91,15,11628960,11676960,0,0,1,0,0,0,Interjection,WomenWhoStutter_91_15.wav
26604,WomenWhoStutter,91,16,11780640,11828640,0,0,0,0,1,0,Repetition,WomenWhoStutter_91_16.wav
26605,WomenWhoStutter,91,17,12133440,12181440,0,1,1,0,0,0,"Block,Interjection",WomenWhoStutter_91_17.wav
26606,WomenWhoStutter,91,18,12798080,12846080,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_18.wav
26607,WomenWhoStutter,91,19,15025920,15073920,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_19.wav
26608,WomenWhoStutter,91,20,15192160,15240160,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_20.wav
26609,WomenWhoStutter,91,21,17246080,17294080,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_21.wav
26610,WomenWhoStutter,91,22,1191200,1239200,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_22.wav
26611,WomenWhoStutter,91,23,25161600,25209600,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_23.wav
26612,WomenWhoStutter,91,24,2443360,2491360,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_24.wav
26613,WomenWhoStutter,91,25,27911520,27959520,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_25.wav
26614,WomenWhoStutter,91,26,27988640,28036640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_26.wav
26615,WomenWhoStutter,91,27,28073280,28121280,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_27.wav
26616,WomenWhoStutter,91,28,29064480,29112480,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_28.wav
26617,WomenWhoStutter,91,29,29655840,29703840,0,1,0,1,1,0,"Block,NoStutteredWords,Repetition",WomenWhoStutter_91_29.wav
26618,WomenWhoStutter,91,30,30485440,30533440,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_91_30.wav
26619,WomenWhoStutter,91,31,30584320,30632320,0,0,0,0,1,0,Repetition,WomenWhoStutter_91_31.wav
26620,WomenWhoStutter,91,32,2768160,2816160,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_32.wav
26621,WomenWhoStutter,91,33,30800000,30848000,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_91_33.wav
26622,WomenWhoStutter,91,34,30832640,30880640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_34.wav
26623,WomenWhoStutter,91,35,33772000,33820000,0,1,0,0,0,0,Block,WomenWhoStutter_91_35.wav
26624,WomenWhoStutter,91,36,5209600,5257600,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_36.wav
26625,WomenWhoStutter,91,37,39087680,39135680,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_37.wav
26626,WomenWhoStutter,91,38,39272800,39320800,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_91_38.wav
26627,WomenWhoStutter,91,39,5809440,5857440,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_91_39.wav
26628,WomenWhoStutter,92,0,7148320,7196320,0,1,0,1,1,0,"Block,NoStutteredWords,Repetition",WomenWhoStutter_92_0.wav
26629,WomenWhoStutter,92,1,48479360,48527360,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_92_1.wav
26630,WomenWhoStutter,92,2,50895840,50943840,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_2.wav
26631,WomenWhoStutter,92,3,14891360,14939360,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_92_3.wav
26632,WomenWhoStutter,92,4,53486240,53534240,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_4.wav
26633,WomenWhoStutter,92,5,55244000,55292000,0,0,0,0,1,0,Repetition,WomenWhoStutter_92_5.wav
26634,WomenWhoStutter,92,6,14989280,15037280,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_6.wav
26635,WomenWhoStutter,92,7,15027360,15075360,0,0,0,0,1,0,Repetition,WomenWhoStutter_92_7.wav
26636,WomenWhoStutter,92,8,17003360,17051360,1,0,0,0,0,0,Prolongation,WomenWhoStutter_92_8.wav
26637,WomenWhoStutter,92,9,17831840,17879840,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_9.wav
26638,WomenWhoStutter,92,10,19640480,19688480,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_10.wav
26639,WomenWhoStutter,92,11,20789440,20837440,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_11.wav
26640,WomenWhoStutter,92,12,22937280,22985280,0,0,1,0,0,0,Interjection,WomenWhoStutter_92_12.wav
26641,WomenWhoStutter,92,13,25308960,25356960,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_13.wav
26642,WomenWhoStutter,92,14,25637440,25685440,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_14.wav
26643,WomenWhoStutter,92,15,26171680,26219680,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_15.wav
26644,WomenWhoStutter,92,16,26936960,26984960,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_16.wav
26645,WomenWhoStutter,92,17,26976320,27024320,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_17.wav
26646,WomenWhoStutter,92,18,27342400,27390400,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_92_18.wav
26647,WomenWhoStutter,92,19,27556960,27604960,0,1,0,0,0,0,Block,WomenWhoStutter_92_19.wav
26648,WomenWhoStutter,92,20,27640480,27688480,0,0,1,0,1,1,"Interjection,Repetition,Non-Disfluency",WomenWhoStutter_92_20.wav
26649,WomenWhoStutter,92,21,27967840,28015840,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_21.wav
26650,WomenWhoStutter,92,22,28004640,28052640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_22.wav
26651,WomenWhoStutter,92,23,28469760,28517760,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_23.wav
26652,WomenWhoStutter,92,24,29548480,29596480,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_24.wav
26653,WomenWhoStutter,92,25,31364480,31412480,0,1,0,0,1,0,"Block,Repetition",WomenWhoStutter_92_25.wav
26654,WomenWhoStutter,92,26,31829120,31877120,0,1,0,1,0,1,"Block,NoStutteredWords,Non-Disfluency",WomenWhoStutter_92_26.wav
26655,WomenWhoStutter,92,27,33989600,34037600,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_92_27.wav
26656,WomenWhoStutter,92,28,34187040,34235040,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_28.wav
26657,WomenWhoStutter,92,29,34322080,34370080,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_29.wav
26658,WomenWhoStutter,92,30,35275520,35323520,0,1,0,0,0,0,Block,WomenWhoStutter_92_30.wav
26659,WomenWhoStutter,92,31,37269440,37317440,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_92_31.wav
26660,WomenWhoStutter,92,32,38992640,39040640,1,0,0,0,0,0,Prolongation,WomenWhoStutter_92_32.wav
26661,WomenWhoStutter,92,33,40778880,40826880,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_33.wav
26662,WomenWhoStutter,92,34,42419840,42467840,0,0,1,0,0,0,Interjection,WomenWhoStutter_92_34.wav
26663,WomenWhoStutter,92,35,43270560,43318560,0,0,0,0,1,0,Repetition,WomenWhoStutter_92_35.wav
26664,WomenWhoStutter,92,36,44292320,44340320,1,1,0,0,0,0,"Prolongation,Block",WomenWhoStutter_92_36.wav
26665,WomenWhoStutter,92,37,45878720,45926720,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_37.wav
26666,WomenWhoStutter,92,38,46437120,46485120,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_38.wav
26667,WomenWhoStutter,92,39,46560640,46608640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_92_39.wav
26668,WomenWhoStutter,93,0,904320,952320,1,1,0,1,0,0,"Prolongation,Block,NoStutteredWords",WomenWhoStutter_93_0.wav
26669,WomenWhoStutter,93,1,27468800,27516800,0,0,0,0,1,0,Repetition,WomenWhoStutter_93_1.wav
26670,WomenWhoStutter,93,2,29060160,29108160,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_2.wav
26671,WomenWhoStutter,93,3,29094720,29142720,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_3.wav
26672,WomenWhoStutter,93,4,31355840,31403840,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_93_4.wav
26673,WomenWhoStutter,93,5,31807680,31855680,1,1,0,0,0,0,"Prolongation,Block",WomenWhoStutter_93_5.wav
26674,WomenWhoStutter,93,6,3241760,3289760,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_6.wav
26675,WomenWhoStutter,93,7,34130080,34178080,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_93_7.wav
26676,WomenWhoStutter,93,8,34735200,34783200,0,1,0,0,1,0,"Block,Repetition",WomenWhoStutter_93_8.wav
26677,WomenWhoStutter,93,9,35382720,35430720,0,1,1,1,1,1,"Block,Interjection,NoStutteredWords,Repetition,Non-Disfluency",WomenWhoStutter_93_9.wav
26678,WomenWhoStutter,93,10,35416640,35464640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_10.wav
26679,WomenWhoStutter,93,11,36684960,36732960,1,0,1,0,0,0,"Prolongation,Interjection",WomenWhoStutter_93_11.wav
26680,WomenWhoStutter,93,12,36879680,36927680,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_12.wav
26681,WomenWhoStutter,93,13,40066400,40114400,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_13.wav
26682,WomenWhoStutter,93,14,40143200,40191200,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_14.wav
26683,WomenWhoStutter,93,15,40188000,40236000,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_15.wav
26684,WomenWhoStutter,93,16,41491680,41539680,0,0,0,0,1,0,Repetition,WomenWhoStutter_93_16.wav
26685,WomenWhoStutter,93,17,42919520,42967520,1,0,0,0,0,0,Prolongation,WomenWhoStutter_93_17.wav
26686,WomenWhoStutter,93,18,5699200,5747200,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_93_18.wav
26687,WomenWhoStutter,93,19,5986560,6034560,1,1,1,1,0,0,"Prolongation,Block,Interjection,NoStutteredWords",WomenWhoStutter_93_19.wav
26688,WomenWhoStutter,93,20,7141280,7189280,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_20.wav
26689,WomenWhoStutter,93,21,7769440,7817440,0,0,1,0,0,0,Interjection,WomenWhoStutter_93_21.wav
26690,WomenWhoStutter,93,22,1435520,1483520,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_22.wav
26691,WomenWhoStutter,93,23,9304640,9352640,1,0,0,0,0,0,Prolongation,WomenWhoStutter_93_23.wav
26692,WomenWhoStutter,93,24,10426880,10474880,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_24.wav
26693,WomenWhoStutter,93,25,1473760,1521760,0,1,0,0,0,0,Block,WomenWhoStutter_93_25.wav
26694,WomenWhoStutter,93,26,1521120,1569120,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_93_26.wav
26695,WomenWhoStutter,93,27,12663200,12711200,0,1,0,0,0,0,Block,WomenWhoStutter_93_27.wav
26696,WomenWhoStutter,93,28,13084960,13132960,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_28.wav
26697,WomenWhoStutter,93,29,13398400,13446400,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_29.wav
26698,WomenWhoStutter,93,30,14121920,14169920,1,1,1,0,1,0,"Prolongation,Block,Interjection,Repetition",WomenWhoStutter_93_30.wav
26699,WomenWhoStutter,93,31,15299360,15347360,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_93_31.wav
26700,WomenWhoStutter,93,32,1732960,1780960,1,0,0,0,0,0,Prolongation,WomenWhoStutter_93_32.wav
26701,WomenWhoStutter,93,33,18473280,18521280,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_93_33.wav
26702,WomenWhoStutter,93,34,18748640,18796640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_34.wav
26703,WomenWhoStutter,93,35,19268160,19316160,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_35.wav
26704,WomenWhoStutter,93,36,21723840,21771840,1,0,0,0,0,0,Prolongation,WomenWhoStutter_93_36.wav
26705,WomenWhoStutter,93,37,22153760,22201760,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_93_37.wav
26706,WomenWhoStutter,93,38,25094720,25142720,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_93_38.wav
26707,WomenWhoStutter,93,39,2793440,2841440,0,0,1,0,0,0,Interjection,WomenWhoStutter_93_39.wav
26708,WomenWhoStutter,94,0,474400,522400,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_0.wav
26709,WomenWhoStutter,94,1,35820160,35868160,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_1.wav
26710,WomenWhoStutter,94,2,36373120,36421120,0,0,1,0,0,0,Interjection,WomenWhoStutter_94_2.wav
26711,WomenWhoStutter,94,3,37989760,38037760,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_3.wav
26712,WomenWhoStutter,94,4,8750080,8798080,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_4.wav
26713,WomenWhoStutter,94,5,39264960,39312960,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_5.wav
26714,WomenWhoStutter,94,6,40764640,40812640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_6.wav
26715,WomenWhoStutter,94,7,40794560,40842560,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_7.wav
26716,WomenWhoStutter,94,8,42219520,42267520,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_8.wav
26717,WomenWhoStutter,94,9,9663200,9711200,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_9.wav
26718,WomenWhoStutter,94,10,10181600,10229600,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_10.wav
26719,WomenWhoStutter,94,11,10350560,10398560,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_11.wav
26720,WomenWhoStutter,94,12,10582720,10630720,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_94_12.wav
26721,WomenWhoStutter,94,13,11188000,11236000,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_94_13.wav
26722,WomenWhoStutter,94,14,12416320,12464320,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_14.wav
26723,WomenWhoStutter,94,15,13374560,13422560,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_15.wav
26724,WomenWhoStutter,94,16,14262560,14310560,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_16.wav
26725,WomenWhoStutter,94,17,15865120,15913120,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_17.wav
26726,WomenWhoStutter,94,18,16095040,16143040,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_18.wav
26727,WomenWhoStutter,94,19,17001280,17049280,0,0,1,0,0,0,Interjection,WomenWhoStutter_94_19.wav
26728,WomenWhoStutter,94,20,17245120,17293120,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_20.wav
26729,WomenWhoStutter,94,21,17277440,17325440,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_21.wav
26730,WomenWhoStutter,94,22,19002560,19050560,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_22.wav
26731,WomenWhoStutter,94,23,5367200,5415200,0,1,0,1,1,1,"Block,NoStutteredWords,Repetition,Non-Disfluency",WomenWhoStutter_94_23.wav
26732,WomenWhoStutter,94,24,23496320,23544320,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_24.wav
26733,WomenWhoStutter,94,25,25399680,25447680,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_25.wav
26734,WomenWhoStutter,94,26,5621920,5669920,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_26.wav
26735,WomenWhoStutter,94,27,26097440,26145440,0,0,1,0,0,0,Interjection,WomenWhoStutter_94_27.wav
26736,WomenWhoStutter,94,28,26680000,26728000,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_28.wav
26737,WomenWhoStutter,94,29,26841920,26889920,0,1,0,1,0,1,"Block,NoStutteredWords,Non-Disfluency",WomenWhoStutter_94_29.wav
26738,WomenWhoStutter,94,30,27363040,27411040,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_30.wav
26739,WomenWhoStutter,94,31,28327840,28375840,0,0,1,0,1,0,"Interjection,Repetition",WomenWhoStutter_94_31.wav
26740,WomenWhoStutter,94,32,28520000,28568000,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_32.wav
26741,WomenWhoStutter,94,33,29854240,29902240,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_33.wav
26742,WomenWhoStutter,94,34,30109440,30157440,0,0,0,0,1,0,Repetition,WomenWhoStutter_94_34.wav
26743,WomenWhoStutter,94,35,31567520,31615520,0,0,1,0,0,0,Interjection,WomenWhoStutter_94_35.wav
26744,WomenWhoStutter,94,36,33653120,33701120,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_36.wav
26745,WomenWhoStutter,94,37,34490880,34538880,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_37.wav
26746,WomenWhoStutter,94,38,35457440,35505440,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_94_38.wav
26747,WomenWhoStutter,94,39,8563200,8611200,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_94_39.wav
26748,WomenWhoStutter,95,0,17876800,17924800,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_0.wav
26749,WomenWhoStutter,95,1,18377120,18425120,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_1.wav
26750,WomenWhoStutter,95,2,19742080,19790080,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_2.wav
26751,WomenWhoStutter,95,3,21528800,21576800,0,1,1,0,0,0,"Block,Interjection",WomenWhoStutter_95_3.wav
26752,WomenWhoStutter,95,4,22264000,22312000,0,0,0,0,1,0,Repetition,WomenWhoStutter_95_4.wav
26753,WomenWhoStutter,95,5,22513280,22561280,0,0,1,0,1,0,"Interjection,Repetition",WomenWhoStutter_95_5.wav
26754,WomenWhoStutter,95,6,22662400,22710400,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_6.wav
26755,WomenWhoStutter,95,7,23268960,23316960,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_7.wav
26756,WomenWhoStutter,95,8,24058240,24106240,0,1,0,0,0,0,Block,WomenWhoStutter_95_8.wav
26757,WomenWhoStutter,95,9,25756640,25804640,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_95_9.wav
26758,WomenWhoStutter,95,10,26776160,26824160,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_95_10.wav
26759,WomenWhoStutter,95,11,27388160,27436160,1,1,0,1,1,0,"Prolongation,Block,NoStutteredWords,Repetition",WomenWhoStutter_95_11.wav
26760,WomenWhoStutter,95,12,27970080,28018080,0,1,0,0,0,0,Block,WomenWhoStutter_95_12.wav
26761,WomenWhoStutter,95,13,29914400,29962400,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_95_13.wav
26762,WomenWhoStutter,95,14,31476320,31524320,0,1,0,0,1,0,"Block,Repetition",WomenWhoStutter_95_14.wav
26763,WomenWhoStutter,95,15,32908000,32956000,0,0,0,0,1,0,Repetition,WomenWhoStutter_95_15.wav
26764,WomenWhoStutter,95,16,33577920,33625920,1,1,0,1,0,1,"Prolongation,Block,NoStutteredWords,Non-Disfluency",WomenWhoStutter_95_16.wav
26765,WomenWhoStutter,95,17,34067680,34115680,0,0,0,1,0,1,"NoStutteredWords,Non-Disfluency",WomenWhoStutter_95_17.wav
26766,WomenWhoStutter,95,18,34760800,34808800,1,1,0,1,0,0,"Prolongation,Block,NoStutteredWords",WomenWhoStutter_95_18.wav
26767,WomenWhoStutter,95,19,34799680,34847680,1,0,0,0,0,0,Prolongation,WomenWhoStutter_95_19.wav
26768,WomenWhoStutter,95,20,39991520,40039520,0,1,0,0,0,0,Block,WomenWhoStutter_95_20.wav
26769,WomenWhoStutter,95,21,40026720,40074720,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_21.wav
26770,WomenWhoStutter,95,22,40717760,40765760,0,0,0,0,1,0,Repetition,WomenWhoStutter_95_22.wav
26771,WomenWhoStutter,95,23,40894720,40942720,0,1,0,0,0,0,Block,WomenWhoStutter_95_23.wav
26772,WomenWhoStutter,95,24,41305760,41353760,1,1,1,1,1,0,"Prolongation,Block,Interjection,NoStutteredWords,Repetition",WomenWhoStutter_95_24.wav
26773,WomenWhoStutter,95,25,6734080,6782080,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_25.wav
26774,WomenWhoStutter,95,26,6770080,6818080,0,1,0,1,1,1,"Block,NoStutteredWords,Repetition,Non-Disfluency",WomenWhoStutter_95_26.wav
26775,WomenWhoStutter,95,27,42246400,42294400,1,0,0,0,0,0,Prolongation,WomenWhoStutter_95_27.wav
26776,WomenWhoStutter,95,28,42454400,42502400,0,1,0,0,1,0,"Block,Repetition",WomenWhoStutter_95_28.wav
26777,WomenWhoStutter,95,29,6842560,6890560,0,0,0,0,0,1,Non-Disfluency,WomenWhoStutter_95_29.wav
26778,WomenWhoStutter,95,30,44807520,44855520,0,1,0,0,1,1,"Block,Repetition,Non-Disfluency",WomenWhoStutter_95_30.wav
26779,WomenWhoStutter,95,31,45961600,46009600,0,0,1,0,1,0,"Interjection,Repetition",WomenWhoStutter_95_31.wav
26780,WomenWhoStutter,95,32,46924480,46972480,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_32.wav
26781,WomenWhoStutter,95,33,48727520,48775520,1,1,0,0,0,0,"Prolongation,Block",WomenWhoStutter_95_33.wav
26782,WomenWhoStutter,95,34,8660480,8708480,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_95_34.wav
26783,WomenWhoStutter,95,35,9219840,9267840,0,0,0,0,1,0,Repetition,WomenWhoStutter_95_35.wav
26784,WomenWhoStutter,95,36,11066240,11114240,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_36.wav
26785,WomenWhoStutter,95,37,11887840,11935840,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_95_37.wav
26786,WomenWhoStutter,95,38,3630880,3678880,0,0,1,1,0,0,"Interjection,NoStutteredWords",WomenWhoStutter_95_38.wav
26787,WomenWhoStutter,95,39,13430240,13478240,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_95_39.wav
26788,WomenWhoStutter,96,0,839840,887840,1,1,0,1,0,0,"Prolongation,Block,NoStutteredWords",WomenWhoStutter_96_0.wav
26789,WomenWhoStutter,96,1,45974080,46022080,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_1.wav
26790,WomenWhoStutter,96,2,46002720,46050720,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_2.wav
26791,WomenWhoStutter,96,3,46082560,46130560,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_3.wav
26792,WomenWhoStutter,96,4,46112640,46160640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_4.wav
26793,WomenWhoStutter,96,5,46628800,46676800,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_5.wav
26794,WomenWhoStutter,96,6,46657280,46705280,1,1,0,1,0,0,"Prolongation,Block,NoStutteredWords",WomenWhoStutter_96_6.wav
26795,WomenWhoStutter,96,7,46759040,46807040,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_7.wav
26796,WomenWhoStutter,96,8,46790880,46838880,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_8.wav
26797,WomenWhoStutter,96,9,46821600,46869600,0,0,0,0,1,0,Repetition,WomenWhoStutter_96_9.wav
26798,WomenWhoStutter,96,10,47130720,47178720,0,1,0,0,0,0,Block,WomenWhoStutter_96_10.wav
26799,WomenWhoStutter,96,11,47168640,47216640,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_11.wav
26800,WomenWhoStutter,96,12,47992320,48040320,0,0,0,1,0,0,NoStutteredWords,WomenWhoStutter_96_12.wav
